molecule_chembl_id,MW,LogP,HBD,HBA,RotB,TPSA,AromaticRings,units,IC50,smiles,pIC50,Molecule
CHEMBL5201714,1919.299,-5.04189,27,23,33,728.77,5,nM,800,CC1CCN(C[C@@H]2NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CSC[C@@H](CNCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC2=O)CC1,6.096910013,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807D4D0>
CHEMBL4864250,2178.498,-4.48029,31,25,39,838.85,8,nM,830,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,6.080921908,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079620>
CHEMBL4869530,2165.455,-4.83679,31,25,38,833.06,8,nM,860,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,6.065501549,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079770>
CHEMBL4852356,2121.402,-4.58939,30,24,35,812.83,8,nM,870,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.060480747,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80791C0>
CHEMBL4788500,512.613,5.9991,4,4,7,82.08,6,nM,870,O=C1N[C@H](c2c(CNCc3ccc4ccn(Cc5ccccc5)c4c3)[nH]c3ccccc23)c2cc(O)ccc21,6.060480747,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076EA0>
CHEMBL5420106,691.155,3.64352,2,11,6,145.19,3,nM,880,COC1CC(N)(C(=O)N2CCN3c4nc(OC[C@@H]5CCCN5C)nc5cc(-c6nc(N)cc(C)c6C(F)(F)F)c(Cl)c(c45)OC[C@@H]3C2)C1,6.055517328,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807FCA0>
CHEMBL4863190,2281.594,-4.44639,32,26,42,867.95,8,nM,890,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCN)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H](C)C(=O)N[C@@H](CCCCN)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.050609993,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80789E0>
CHEMBL4515333,517.004,5.8589,1,5,5,69.56,4,nM,903,C=CC(=O)N1CCN(c2nnc(-c3ccccc3CC)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,6.04431225,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073BC0>
CHEMBL4214264,430.842,3.7686,1,5,3,69.56,3,nM,939,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,6.027334408,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073A00>
CHEMBL4877546,2141.477,-3.47159,30,24,36,812.83,7,nM,940,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.026872146,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078EB0>
CHEMBL5181293,634.225,6.46522,1,7,6,81.25,4,nM,940,C=CC(=O)N1CC2(CCN(c3nc(SC4CCN(CC)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,6.026872146,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807D0E0>
CHEMBL4847131,2201.492,-4.25339,31,25,38,841.51,9,nM,1000,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](Cc2cnc[nH]2)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,6,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079540>
CHEMBL4847834,2144.441,-6.17872,33,25,38,874.73,7,nM,1000,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078CF0>
CHEMBL4848941,2206.508,-4.56359,31,25,40,855.92,8,nM,1000,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CCO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,6,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80798C0>
CHEMBL5199804,585.083,6.2808,1,8,6,79.54,5,nM,1000,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,6,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807D9A0>
CHEMBL4649703,551.695,3.78238,0,8,7,88.83,3,nM,1020,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4ccccc24)C3)C[C@H]1CC#N,5.991399828,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076490>
CHEMBL4637314,530.677,2.7856,1,8,7,93.72,3,nM,1080,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2c(CC)ccc4[nH]ncc24)C3)CC1,5.966576245,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076030>
CHEMBL3218642,1502.791,0.14784,17,16,24,527.77,5,nM,1100,CC1(C)COC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](CCc2ccccc2)NC(=O)[C@@H]2CCCCN2C(=O)C1=O,5.958607315,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80729D0>
CHEMBL4867656,2151.428,-4.49369,31,25,36,833.06,8,nM,1100,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCN)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,5.958607315,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078C80>
CHEMBL4871622,2167.446,-3.67009,30,24,37,812.83,8,nM,1100,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,5.958607315,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80790E0>
CHEMBL4860763,2192.481,-4.95209,31,25,40,855.92,8,nM,1100,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCC(N)=O)NC1=O,5.958607315,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079D20>
CHEMBL4879059,674.221,5.35742,0,9,7,99.99,4,nM,1120,Cc1ccnc(C(C)C)c1-n1c(=O)nc(N2CCN(C(=O)[C@@H]3O[C@H]3CN3CCCCC3)C[C@@H]2C)c2cc(Cl)c(-c3ccccc3F)nc21,5.950781977,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8077BC0>
CHEMBL5206709,1969.334,-5.40192,28,26,39,784.57,3,nM,1133,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)[C@H](COC)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,5.94577009,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807DE00>
CHEMBL4642347,544.704,3.3466,1,8,7,93.72,3,nM,1180,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2c(C(C)C)ccc4[nH]ncc24)C3)CC1,5.928117993,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80760A0>
CHEMBL4860356,2178.454,-5.34379,31,25,38,855.92,8,nM,1200,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,5.920818754,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80795B0>
CHEMBL5091903,554.67,4.9405,1,8,6,75.64,4,nM,1200,COc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,5.920818754,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807AF80>
CHEMBL4862260,2221.523,-5.27879,32,26,40,881.94,8,nM,1200,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](C[C@H](N)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,5.920818754,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079850>
CHEMBL3218635,1396.591,-1.92556,17,17,21,526.69,3,nM,1200,CC(C)[C@@H]1NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](CCc2ccccc2)NC(=O)[C@@H]2CCCCN2C(=O)C(=O)C(C)(C)COC1=O,5.920818754,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8072650>
CHEMBL4476533,521.415,3.1153,1,4,5,74.65,3,nM,1270,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4ccccc4C3)c3cc(Br)ccc32)C1,5.896196279,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074D60>
CHEMBL4570206,555.86,3.7687,1,4,5,74.65,3,nM,1290,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Cl)cccc4C3)c3cc(Br)ccc32)C1,5.88941029,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074F20>
CHEMBL5407640,705.182,4.03522,2,11,7,145.19,3,nM,1300,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CCC3(N)CCOC3)CCN42)c1C(F)(F)F,5.886056648,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807FE60>
CHEMBL5090412,499.594,3.3805,2,8,4,80.65,4,nM,1300,CN(C)C1CN(c2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)C1,5.886056648,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807AAB0>
CHEMBL4876688,2219.507,-5.07059,31,25,40,878.78,8,nM,1300,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,5.886056648,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80797E0>
CHEMBL4859318,1760.984,-3.17956,24,20,24,663.63,7,nM,1300,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCCN)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,5.886056648,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078BA0>
CHEMBL5431650,422.916,3.78292,1,4,2,61.46,3,nM,1312,C=CC(=O)N1CCN2Cc3ccc(-c4c(C)ccc5[nH]ncc45)c(Cl)c3OC[C@@H]2C1,5.882066165,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080D60>
CHEMBL4456127,539.405,3.2544,1,4,5,74.65,3,nM,1370,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(F)ccc4C3)c3cc(Br)ccc32)C1,5.863279433,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074DD0>
CHEMBL4483782,459.937,4.33552,1,5,2,74.35,4,nM,1381,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)OC[C@H]2C1,5.859806321,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075BD0>
CHEMBL5176360,1934.333,-5.97962,29,25,39,787.37,2,nM,1387,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,5.857923539,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807DA80>
CHEMBL5204425,1926.354,-5.64202,29,25,38,787.37,1,nM,1474,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CO)NC1=O,5.831502516,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807DD20>
CHEMBL5269632,413.525,5.58876,2,4,5,75.6,4,nM,1500,C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(C)c1,5.823908741,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807EFF0>
CHEMBL4637434,516.65,2.53162,1,8,6,93.72,3,nM,1500,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2c(C)ccc4[nH]ncc24)C3)CC1,5.823908741,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075FC0>
CHEMBL4525173,516.646,3.0632,1,8,8,85.27,3,nM,1500,C=CC(=O)N1CCN(c2nc(OCCCN(C)C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,5.823908741,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80738B0>
CHEMBL4553629,529.015,6.1739,1,5,5,69.56,4,nM,1550,C=CC(=O)N1CCN(c2nnc(-c3ccccc3C3CC3)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,5.809668302,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073CA0>
CHEMBL5433325,703.166,3.65822,2,11,5,131.2,3,nM,1600,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CCC5(CNC5)O3)CCN42)c1C(F)(F)F,5.795880017,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080430>
CHEMBL5413213,685.151,3.75012,2,10,4,121.97,3,nM,1600,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C#CC3CCNC3)CCN42)c1C(F)(F)F,5.795880017,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80804A0>
CHEMBL4084139,2518.98,-12.69804,46,34,60,1171.6,2,nM,1630,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,5.787812396,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073760>
CHEMBL4872590,2295.621,-4.05629,32,26,43,867.95,8,nM,1700,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCN)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H](C)C(=O)N[C@@H](CCCCN)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,5.769551079,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078510>
CHEMBL4863517,2181.473,-3.27999,30,24,38,812.83,8,nM,1700,C[C@H](CC(=O)N[C@@H](Cc1ccc(F)cc1)C(N)=O)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)C[C@H](CCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1,5.769551079,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078820>
CHEMBL4863413,2243.57,-5.25389,32,26,43,885.02,7,nM,1700,CC(C)C[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,5.769551079,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078660>
CHEMBL5421903,703.21,5.05952,2,10,7,121.97,3,nM,1700,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CC[C@@H]3CCCCN3)CCN42)c1C(F)(F)F,5.769551079,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080120>
CHEMBL4476113,432.952,2.05,2,5,6,76.12,1,nM,1700,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,5.769551079,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076DC0>
